text,label
"[USERNAME] kalo gue sik emang abis kehilangan seseorang yang deket, ya bisa dibilang cuman tahap bangunin sahur-zone lah, ahhhhhhh sial, tayo tayo!!! bener apa kata u bang emang jadi gila.",1
sakit tidak-sih bro kaya nya sakit deh,1
Gelisah banget huhh,0
Rasanya ingin sambat Mulu...😖,0
"ingin rasanya saya mengulang seperti jaman kuliah, ada teman [USERNAME] yg mengajak di hari terakhir, tapi kalau kini sudah berbeda jarak dan setiap izinnya",1
nasi uduk pagi pagi sabi ga sih,0
[USERNAME] Hahah asal ada wifi juga dy. Lah enak yg uda punya kerjaan mah bisa ngisi waktu sama kerja. Apa kabar dengan aku yang nganggur pas liburan :(,1
"Ga juga dong mestinya bijak karena beliau itu orang2 hebat, sebagai tokoh yang tustas urusan kebutuhan ekonomi, namun sayangnya belum tentu menjadi orang-orang besar sekelas Gusdur apalagi Bung Karno, beliau2 ini sedang diuji karena sejarah mencatatnya [URL]",1
"ini belum kelar kunjungan dari d1nk3s, baru dapet pesan dari 13pj5 pusat suruh serahkan klaim prothesa gigi maksimal besok. dan semua kenapa harus aku yang ngerjain 😭😭 tapi untung para pasien mau diajak kerjasama buat datang hari ini 😭😭",0
"Wkwk yasama halnya kan, kayak menyelipkan pesan dalam tangisan tu lebih ngena drpd dalam bentuk gelak tawa. Jadi kapanpun kamu kepikiran ya kenapa engga dituliskan aja gitu -sampekengtay dalang , dialog terakhir yang tak sempat terukir did",1
"Resah dan gelisah deh mimin, dah sebulan lewat coy. Maksudx apaan.",0
"Balik gawe tiba tiba hati deg deg an, perasaan cemas dan gak tau karena apa :(.",0
Senin yg bergelora hahayyy 🙂🙂,0
"Gelisah, galau kalau seharian ga ada kabar..",0
"Benarkah ini sudah waktu pagi Hanya semilir angin bercampur embun yang kurasakan, Langit langit masih hitam dan tak membiru, cahaya mentari tak jua tiba di ufuk timur.",1
Gelisah banget kenapa ya :(((,0
"Atau bahkan mereka ngga tau keberadaan makanan modern seperti itu. Melihatnya saja sudah terbayang berapa hari kerja untuk membayarnya, apalagi memakannya. Sayaaaaang.... Aku pengen kaya mereka. Tapi nda bisa. Aku udah terkena sindrom kekinian.",1
Engap banget kalo masuk siang perjalanannya 🥵,0
"Waktu SD pernah dpt kesempatan seleksi untuk masuk tim kecamatan ke popda tingkat Kabupaten. Waktu ujicoba lawan kecamatan tetangga, saya cetak 2 gol, pertandingan berakhir 2-0. Saya ga lolos seleksi, yg lolos utk posisi striker anaknya guru",1
Ni otak kuat banget nginget “something about that moment ”.Ngerti banget kalo itu gaboleh dilupain,0
Baru kali ini anak muhammdiyah dipersulit. Padahal sama2 lebaran kan org muhamadiyah ini😒,0
"singkatnya begini, terkenang ketika ada hujan pagi ini turun... salah satu, terkenang pada novel legend ""Hujan Bulan Juni"" fakta adanya memang",1
"Mungkin saja Allah mencubitku dengan ujianNYA. Mungkin saja Allah sedang rindu, Rindu pada rintihanku, Rindu pada sujud panjangku, Rindu puji-pujianku padaNYA. Atau bisa saja Allah cemburu, Karna aku lebih sayang dan merindukanmu (lelakiku).",1
"Wah kalo gt anda udh menormalisasi bentuk pelecehan terhadap diri anda sendiri dong ya, bisa micu bentuk pelecehan yg lebih besar tu mba. Anda secara ga sadar udh mendukung para pelaku pelecehan di luar sana. Selamat ya",1
gelisah bgt astaga,0
"Nafsu makan turun, Berat badan turun, cemas berlibahan sering nangis apakah ini yang dinamakan depresi",1
Nih dri td hati gw gelisah mulu,0
"Emng ngapa klo usaha gw begini?.Nanti gw sibuk ngitung duit, lu sibuk nyari kerja wkwkw",0
"di otak skrg penuh banget fikiran fikiran yang bikin stress. rasanya kaya mau meledak, gelisah, sedih, takut, semuanya campur aduk jadi satu",0
siapa yang udah libur nich?,0
"Ya begini deh nganggur di tempat kerja karena udah selesai. Berakhir dengan *cuat - cuit* di twitter Mau ghibah sama mbak - mbak, sungkan lagi puasa. Ehe *tiga jam kemudian dia pasti ngajakin ngomongin orang kok* *kebiasaan* *banyak istighfar*",1
"Setiap mendengar Lucas berbahasa Korea, kumerasa tak sendiri... tp at least dia mah paham orang ngomong apah, cmn gak bs ngebalikin... nah gue?! Serius kagak ngartik",1
Gw knp kek gelisah gitu ajg 😭,0
"Ada aja ya Yutuber, kesannya review barang, tp kl dia ndak suka sama barang itu ya jadinya jelekin wkwk Tp selalu bilang ""tidak jelekin, pendapat pribadi aja"" Sambil terus ngulang ""silahkan kalo mau beli, saya sih enggak, mending dibelikan (apalah yg kesannya lbh berfaedah)""",1
Gak pernah kelewat buat nguatin diri sendiri kalo rasa cemas yang di buat fikiran sendiri tu gak selalu terbukti bener...,0
Berhari-hari tidur jam 1 jam 2 terus. Kayaknya emang bawaan aja ngga bisa tidur cepet ga tau kenapa padahal cape tapi gedebugan doang ngga bisa tidur,1
Sedikit cemas banyak kaldunyaa,0
"aku bisu, terpaku dalam lembaran mimpi.aku tersentak ketika denting waktu memanggilku.aku terbangun, gelisah",0
"Ini gelisah bngttt dri kemarin mikirkan bntr lagi kls 12, persiapan sbm masi sedikitt, bnyk bngt yg di khawatirkan 😵",0
"syg! aku lagi cemas bgt dan ga ketahanan di diri aku sampe ngerasa aneh bgt fisik aku. Biasanya aku selalu minum obat dari dokter ku, tapi aku biasanya kalo lagi cemas minum obatnya malah kaya tambah cemas bgt, dan kalo pagi psti badan ku sakit semua. Aku harus gimana? (cont)",1
"Semoga pa [USERNAME] Sadar Bupati Purbalingga dari PDIP Kena OTT KPK, Warganet: Allah sedang menunjukan Pak Mahfud partai mana yang lahirkan koruptor besar.. [URL]",1
Ngomong jujur pun orang kaya saya dikira bohong. Kikuk dan cemas,0
"kalo lagi blank sama gelisah, pasti ketikanku acak-acak an😭😭😭",0
Ada ga sih yg disini selalu merasa gelisah disetiap pertambahan usia?,0
LIN COMO TW AMP ERED LO MEJOT DWL MUNDOOOOOOO AAAAAAAAAAAAAAAAAAAA,0
Hati lg kenapa si ini gelisah bgt,0
mau banget disposable cameranya karena emg dr dulu pengen punya aja tp blm smpt karena sayang duit,1
Gelisah sekujur badan; mood acak-acakan; nggak tau arah; cepatlah usai.,1
"National Monument . Monas, hanya bejarak sekian ratus meter dan terlihat setiap hari dari kantor tapi menyentuh dinding pagarnya pun belum pernah ....",1
Sekitar 5 tahun (pertengahan 2016) terakhir kali ngerasain perasaan cemas dan ga punya motivasi begini. Sekarang muncul lagi. Ya Allah harus gimana ini..,0
"Asuhlah batinmu sendiri, jangan cemas dan gugup, karena disisiNYA lah jiwa jiwa yang tenang.",0
Ini lho yg mengiris hatiku!! Masih tega buang sampah plastik sembarangan? Masih males mengurangi pemakaian plastik kresek & plastik kemasan lain?,1
"Belakangan ini semua serba mendadak, mendadak seneng, mendadak sedih, mendadak cemas, mendadak santai, mendadak semangat, mendadak lesu, dll. Ga suka sebenernya sama semua yang dadakan, ya tapi mau gimana. Hahaha",1
"tau ga se rek ngeroso akeh pikiran tp mbo opo seng dipikir :( , kok rasane gelisah ae",0
hlt! knp ya aku suka nervous tbtb terus cemas deg2an sampe keringetan,0
"Hari-hari penuh gelisah, dengan pemasukan yang belum tau arah..Semoga selalu dapat apa yg kita butuhkan dan diberi kelibihan untuk sebuah keinginan...5 - 5 - 21",0
"Ada pasien yg curhat 17th cuci darah dan ttp positif krn keluarganya yg supportif, ada jg yg ditinggal oleh anak dan suaminya, ada jg yg untum ke rumah sakit gaada ongkos pdhal cucidarahnya udah gratis.. bayangin 17th cuci darah! Mashaallah dah nikmat sehat itu",1
"Trus pasti langsung diomongin ""selak tua"" ""cari uang ya bareng bareng sama suami"" ""itu bapak mama mu udah pengen gendong cucu"" ""belajar itu nanti pas udah berkeluarga, pasti tau"" ""itu si anu una unu udah pada nikah"" ""itu si bla bli blu anaknya udah 2"" Hmm yha. Mlipir.",1
"Hilangkanlah gelisah ini, Amin.",0
"Dulu pernah belajar, klo udah suka sama orang susah buat liat kejelekannya dan klo udah kesel yah kesel aja. Sekarang kayanya hampir semua kaya gtu, rakyat mulai tidak bisa mengapresiasi pemimpinnya, apalagi pemimpin yang dibencinya. Dan juga sebaliknya.",1
Harap2 ketegaq abg aku ni x keturun ke anak 🤦🏻‍♀️,0
sudah ah jangan sedih katanya strong sel -adit,1
"tugas gua udh kelar semua dri kmren, tpi knp hati ini gelisah? merasa seperti sesuatu yg buruk akan tiba?! ......",0
"Resah resah gelisah,.Harap-harap cemas.",0
"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",0
"Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe",1
Sekarang lagi trend cowok pake gamis panjang gitu terus bawahannya pake sepatunya Air Jordan ya.,0
"Watch this. Ini yg sulit aku bahasakan ke tman2 pergerakan. Inti nya, pandang cadar sebagai pilihan. Terlepas dia cocok dengan budaya kita ato tidak. Krn kita muslim(ah). Ini : toleransi. [URL]",1
Senyap pulak geng2 masjid yang lawan SOP bila kluster masjid muncul. Katanya SOP tu kafir yang buat. Kawasan rumah aku ni nampak je 2-3 orang pergi surau tapi tak pakai mask. Kang kalo tegur dituduh pengkhianat agama pulak.,0
"Tidak usah terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik",0
"Innalilahi wainnailaihi raji'un, semoga seluruh amal ibadah beliau diterimah dan diridloi Allah SWT. Semoga penjeblos ustadz ABB diberi hidayah oleh Allah SWT, atau mendapatkan seluruh ganjaran yg setimpal [URL]",1
"Gelisah, galau kalau seharian ga ada kabar..",0
"[USERNAME] Narsumku rutin minum obatnya. Pernah dia skip setahun gak minum obat, karena waktu itu ngerasa dia baik2 aja. Begitu skip minum obat, dia balik lagi dengar bisikan2, bahkan lebih parah. Kalau minum obatnya terkontrol, dia bilang menjalank",1
"Ya kalo ngerasa ngumpul nya kurang kan bisa ngumpul tempat lain, misalnya dirumah siapa gitu. Biar lebih leluasa. Ya cuma kalo bukber di rumah orang kan gak enak juga, apalagi yg dateng 20 orang lebih huhuhh Jadi yg mau pulang ya bisa pulang.",1
"waw syekali. aku baru menyadari dan baru tau ada bruntusan di muka ku :"")",0
YaAllah gabisa tidur cemas banget,0
kebiasaan dichat sehari doang gadichat lgsg gelisah 🙃 YA TP MASA GUE CHAT DULUAN SI MUKA W MAU TARO MANA,0
"[USERNAME] ya gimana ya lin, coba deh mbok pikir aja km sbnre msh sayang bgt sama mantanmu trs dia jg smpe dtk ini msh memperlakukan km sama seperti pas dia msh jd pacar mu, kan jd memupuk rasa lagi nek gt :(",1
cuma aku kah yang gelisah.,0
"Libur mulai tgl 12 - 19..masuk tgl 20... Dpt data tgl 11(itu pun klo selesai semua), laporan tgl 20... Trus kapan aku ngerjainnya???? . . Adek sedih bang...adek ga isa diginiin..adek masih belajar kuat ma bang dylan... [URL]",1
oh yang sabar ya:) video anime2 saya ran :'( banyak sangat yang ke apus :'( :'( :'(,1
sedikit resah. sedikit gelisah. yang dirasa selalu merasa bersalah. maaf jikalau saya belum bisa menjadi yang terbaik seperti yang sudah sudah:’,1
Akhirnya baru ngerasain disaat banyak orang yang sedang jalan di instagram story dan disini gue hanya diam merenungi semester pendek aja wkwk,1
"Wah sekarang udah gak ada tulisan itu ya? Apollo dengan Pollo aja udah berdamai dengan masa lalu, tinggal mbanya aja nih yg belum berdamai dengan ... Ah sudahlah haha",1
ihh gelisah gua,0
"Setiap Allah mendatangkan kesulitan kepada seorang hamba, maka bersamanya ada dua kemudahan (HR. Tirmidzi)   #BerjuangTegakkanSyariah  .☝️☝️. #GjUzA",0
"Gw sh sbnrnya susah banget nih lepas dr sedotan, krn pake sedotan lebih melindungi lipstick ye kan, lebih rapi juga minumnya. Tapi, gue rasa environment preservation dengan mengurangi plastik lebih penting drpd itu.",1
"Cewek itu paling ga suka dikasarin, dibohongin, dicuekin dan didatengin pas ada butuhnya doang. :')",1
"Pagi ini gue tbtb cemas gelisah pusing pikiran ngga ngga mual ampe udah keluar semua isi perut gemeter jantung berdebar gakaruan ah gue takut. Ampe kepikiran gimana kalo gue mati. takut gue bener bener takut :""""",0
mood main twitter sekarang : 📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉📉,0
ngantuk bgt pdhal baru bangun,0
"Sebenernya gak pengen ikut-ikutan jadi panitia pemilu, tapi gimana yah ada duitnya sih. Lol Gak juga deng! Hmm lebih ke pengen ngerasain gimana jadi panitia pemilu gitu. Dan baru tau kabar soal kecurangan kotak suara itu benar adanya. Sungguhlah manusia2 ini",1
Ada temen minta gue rekomen dia buat masuk kantor gue. Ya gimana dia kaga siang kaga malem WA-an mulu. Kalah gue yg fangirl dan emak2. Gimana mau rekomen. Kerjanya kapan orang begini.,1
Drim kambek ak blum siap,0
"akhir"" ini ngerasa takut &amp; cemas banget mikirin hari h buat ospek kerja besuk senin😭🥺.jujur takut banget karna aku bukan yg cpt banget deket sama temen,takut gabisa,takut ngecewain,dan kalo tiba tiba keinget langsung nangis😞",1
"menunggu ketidakpastian, harap harap cemas",0
pen tidur tpi gelisah.pahamkan?,1
"Pola tidur w berantakan yawlaaaa~ sejak hari minggu yg lalu ampe tadii~ baru bisa bener2 merem kalau abis sahur, dah itu j set8 musti bangun buat kerja~",1
09.35 WIB #Tol_JORR_W2S Veteran - Ulujami - Pd Ranji - Serpong LANCAR. ; Serpong - Pd Ranji - Ulujami - Veteran LANCAR.,0
"Bila caring,biar betul2 dengan niat ikhlas.Bukan dgn harapan org itu akn mlkkukan pkr yg sama trhdap kita.Kesudahannya,sangat menyakitkan bila seperti x diharapkan. :')",1
udah semingguan rasanya gelisah terus kepala rasanya penuh pengen istirahat pdh tidur terus,1
Nyesel ga beli hampers jjk masih ada ga ya,0
tapi hatinya mah tetep gelisah walau mulut ngomong,0
"Ya, benar. Sebagai manusia, kita hendaknya saling mengingatkan pada kebaikan. Karena pantai, gunung, dan lautan hanya mengingatkan kita kepada mantan. [URL]",1
como q se murio jyp q dicenn,0
"[USERNAME] Min, akhir2 ini kualitas sinyal internet telkomsel di tempat saya, desa mlaran, kec. Gebang, kab. Purworejo kok menurun ya? Yg tadinya 4G jadi H+. Jadi mau browsing buka sosmed lelet sekali. Kasus ini juga dialami sama tetangga saya. Mohon info",1
"jadi waktu sma tuh aku pengen banget yang namanya perawatan ke klinik kecantikan macem erha,natasha gitu gitu deh tapi sama mama bener2 dilarang banget dan suka dimarahin gt kalo aku ngrengek minta perawatan:(",1
"Setiap mau ngeluh, mau protes sama hidup (and every problem in it) jadi malu sendiri karena ternyata too many blessings yang kelewat buat disyukurin",1
untung bukan poster album 😭😭😭😭,0
"[USERNAME] [USERNAME] [USERNAME] Ada ya wartawan spt itu, kangen Adam Malik walau masih kecil saat beliau ada. Jurnalisme itu ilmu yg wajib dipahami dulu oleh pelaku industri press. Ada byk kaidah jurnalistik yg tdk longgar, ketat dan baku. Dilu",1
"Iya aku baru ingat dia dulu pernah lelah menunggu aku yang menganggapnya hanya teman, dan saat ini aku yang lelah menunggumu untuk kembali memelukku lagi.",1
tapi hatinya mah tetep gelisah walau mulut ngomong,0
Rasanya gelisah anjir.,0
"Pak Wagub,saya beda politik dgn Anda..tapi setelah anda di bully masalah Tong sampah jerman sy prihatin. Coba hub mas [USERNAME] nanti sy presentasikan tentang penanganan sampah scra integreted dan murah.Konsepnya sdh sy berikan P.Pramono Anung [URL]",1
hey please boleh minta kata kata positif or semangat? akhir akhir ini aku suka cemas sampe buat aku kepikiran mulu😔 aku mau tidur biar ga kepikiran nanti buka tl biar jadi makin lupa🥺,0
Kayak kita tu udah di kasih tau kalo misal nih ujan2 an terus minum es itu bisa bikin demam tp kita nya ngeyel.,0
sumpah kece kalian semua,0
gelisah ga tau kenapa.ga tenang aja rasanya,0
😭 mau ngomong tapi takut gadibolehin,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Aku kira dengan aku datang mencoba untuk menyapa menemuimu dan berusaha untuk berbuat baik bisa memecahkan celengan rindu ini. Tapi ternyata aku salah semua telah berubah kau telah banyak menghabiskan waktu bersama yang lain sehingga lupa akan rasa rindu ku yang ku miliki untukmu,1
"Waktu PH perintah, DongZong dan HINDRAF lantang melawan tulisan Jawi, bila PN naik, diam membisu tak menentang Kerajaan Melayu Islam, hahaha nampak tak dua organisasi tu side mana? 🤪🤣",0
"dia blg dia ttp pegang janji pernikahannya, tdk brhak menghakimi suaminya, mndoakan suaminya dan dia yakin suaminya akn brtobat dan akan kembali ke dia",1
[USERNAME] Pemerintah pusat berusaha mensejajarkan bangsa Indonesia dg bangsa [URL] org malah berusaha menurunkan derajat bangsa JD bangsa pengemis dan pemalak.,1
Gelisah tanpa sebab. Ko bisa?,0
Udah gitu. Aku pake Vaseline gitu kan di bulu mata sama alis. Disimpan deh tuh si Vaseline di atas lemari (posisinya kaca sebelah lemari) udah gitu kan pake yang lain juga. Pas nyimpen yang lain. Aku baru ngeh. Vaseline nya udah ga ada ,1
"Ya allah bangun tidur, bau ada yg masak, taunya temen w bule yang masak. Cupu banget kalo mokel gara2 gini doang. Udah ditawarin sih tadi ama si bule. Hmmmm",1
#doodh .Kesa laga,0
"punya pacar tiap hari ngajak ribut mulu, kalo kangen mah bilang aja ye kan",0
